,policy_id,subscription_length,customer_age,vehicle_age,model,fuel_type,max_torque,region_code,region_density,segment,claim_status
53494,POL034055,2.8,60,0.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53495,POL036949,9.2,41,2.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53496,POL016726,11.9,47,0.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53497,POL025428,12.5,40,0.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53498,POL033889,3.2,43,3.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53499,POL006158,11.9,40,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53500,POL004882,10.6,63,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53501,POL005946,2.4,37,3.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53502,POL012879,4.5,45,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53503,POL040191,12.1,48,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53504,POL012461,11.6,42,3.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53505,POL017194,4.0,35,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53506,POL017186,6.3,56,0.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53507,POL024649,5.0,56,0.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53508,POL055319,10.5,59,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53509,POL003364,4.1,58,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53510,POL014893,11.2,57,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53511,POL008854,7.3,47,0.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53512,POL010927,5.8,45,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53513,POL037723,2.5,42,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53514,POL024135,11.8,55,2.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53515,POL039028,7.4,52,0.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53516,POL012639,12.2,47,0.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53517,POL006614,11.2,40,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53518,POL011550,10.2,36,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53519,POL040907,10.2,40,0.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53520,POL005028,10.6,43,0.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53521,POL002743,7.8,40,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53522,POL022086,10.8,38,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53523,POL051191,11.8,36,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53524,POL050900,10.7,46,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53525,POL039985,5.6,48,4.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53526,POL012403,10.7,35,0.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53527,POL045237,7.0,62,0.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53528,POL038970,8.7,45,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53529,POL040934,11.1,45,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53530,POL004223,12.3,40,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53531,POL008067,2.2,55,3.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53532,POL047559,10.7,52,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53533,POL020789,4.6,47,0.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53534,POL049892,11.1,67,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53535,POL030282,7.5,41,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53536,POL042062,0.4,35,0.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53537,POL043838,5.7,35,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53538,POL050904,4.1,37,3.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53539,POL027260,11.8,60,3.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53540,POL000039,11.2,41,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53541,POL034929,11.8,53,0.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53542,POL028504,11.8,47,0.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53543,POL032507,2.3,42,3.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53544,POL015721,5.6,39,0.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53545,POL014138,6.3,45,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53546,POL058253,1.9,53,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53547,POL048339,1.9,43,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53548,POL047221,1.9,50,0.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53549,POL052208,11.9,65,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53550,POL034814,2.2,50,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53551,POL032043,3.0,48,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53552,POL049151,0.8,44,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53553,POL037268,11.4,46,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53554,POL019525,11.4,41,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53555,POL025866,3.2,38,2.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53556,POL024947,3.2,68,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53557,POL017120,12.5,35,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53558,POL000861,11.9,37,2.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53559,POL043621,6.2,39,2.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53560,POL012961,8.7,38,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53561,POL023500,0.4,45,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53562,POL035710,12.4,35,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53563,POL058581,10.5,57,3.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53564,POL015266,3.5,44,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53565,POL034282,3.6,49,5.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53566,POL011798,1.2,37,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53567,POL001692,12.3,39,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53568,POL009813,6.2,36,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53569,POL017781,0.2,54,0.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53570,POL048486,5.2,39,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53571,POL025651,11.3,45,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53572,POL039660,6.1,37,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53573,POL054229,5.8,42,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53574,POL053407,11.3,50,0.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53575,POL054021,7.4,45,0.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53576,POL019258,11.6,45,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53577,POL008612,11.1,56,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53578,POL041899,1.0,36,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53579,POL032658,8.8,40,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53580,POL048245,5.1,45,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53581,POL009223,5.8,44,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53582,POL030256,12.3,58,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53583,POL012508,0.8,48,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53584,POL033866,11.0,61,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53585,POL011451,1.5,45,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53586,POL057028,10.9,59,0.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53587,POL034944,9.6,48,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53588,POL038900,11.5,63,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53589,POL022917,10.3,40,3.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53590,POL000646,2.0,36,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53591,POL029016,9.0,37,3.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53592,POL056869,2.7,40,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53593,POL027277,3.1,44,3.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53594,POL010427,11.3,46,3.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53595,POL001724,2.5,41,2.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53596,POL052375,11.3,52,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53597,POL040162,11.0,43,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53598,POL038097,10.5,43,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53599,POL044822,10.7,35,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53600,POL031976,12.4,42,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53601,POL024933,11.3,62,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53602,POL040289,11.2,58,0.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53603,POL039020,11.4,35,0.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53604,POL015066,10.8,49,3.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53605,POL015297,0.8,36,3.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53606,POL056576,0.4,47,0.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53607,POL040205,6.9,57,3.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53608,POL000370,12.4,37,0.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53609,POL016070,2.8,39,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53610,POL023673,0.8,43,0.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53611,POL039289,11.5,36,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53612,POL005677,11.1,45,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53613,POL009154,12.1,38,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53614,POL058173,2.1,40,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53615,POL041831,5.0,40,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53616,POL002917,11.2,46,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53617,POL035183,11.3,43,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53618,POL037112,1.8,48,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53619,POL010083,6.0,45,3.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53620,POL048035,10.2,40,0.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53621,POL051063,11.8,48,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53622,POL014721,9.0,37,0.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53623,POL011990,0.8,38,2.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53624,POL047144,11.7,52,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53625,POL011443,5.2,47,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53626,POL043979,11.8,36,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53627,POL020870,10.8,59,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53628,POL000276,1.3,56,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53629,POL045671,10.7,55,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53630,POL033043,12.1,44,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53631,POL025908,12.3,39,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53632,POL043072,3.5,48,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53633,POL053107,1.4,36,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53634,POL046739,2.7,57,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53635,POL014646,2.5,39,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53636,POL012682,10.8,66,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53637,POL031564,12.0,59,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53638,POL056679,6.1,43,0.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53639,POL019118,2.8,47,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53640,POL040345,10.6,48,0.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53641,POL017225,2.4,37,3.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53642,POL015214,7.6,39,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53643,POL055244,11.6,42,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53644,POL005627,10.9,67,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53645,POL043802,4.8,43,3.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53646,POL021073,12.4,62,4.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53647,POL004250,8.6,45,4.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53648,POL000045,10.6,70,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53649,POL027365,11.9,39,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53650,POL018421,11.1,57,0.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53651,POL041229,10.5,61,3.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53652,POL047219,11.3,35,0.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53653,POL016152,5.4,35,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53654,POL022049,0.3,41,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53655,POL020091,2.6,54,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53656,POL051861,11.5,48,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53657,POL011156,10.3,49,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53658,POL049311,1.6,53,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53659,POL034727,1.1,40,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53660,POL034287,10.2,50,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53661,POL012201,9.7,57,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53662,POL051280,10.1,57,6.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53663,POL028777,9.5,45,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53664,POL053707,10.0,61,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53665,POL007218,11.8,53,3.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53666,POL054655,12.1,56,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53667,POL045058,3.2,53,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53668,POL046380,7.9,41,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53669,POL013868,11.3,52,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53670,POL056274,12.4,58,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53671,POL040879,0.9,37,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53672,POL036952,10.5,44,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53673,POL040994,11.1,64,2.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53674,POL010198,10.7,38,3.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53675,POL037996,8.5,59,0.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53676,POL040765,11.7,43,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53677,POL045244,11.0,48,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53678,POL034804,11.6,52,0.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53679,POL002966,2.5,38,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53680,POL036043,10.7,54,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53681,POL052119,11.6,48,2.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53682,POL030853,11.8,54,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53683,POL003624,11.9,62,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53684,POL050377,10.0,35,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53685,POL049740,12.4,55,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53686,POL023405,10.2,45,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53687,POL039724,8.2,42,0.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53688,POL043578,10.3,36,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53689,POL030775,10.2,37,3.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53690,POL016646,10.7,39,2.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53691,POL028815,10.5,53,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53692,POL008546,6.9,41,3.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53693,POL028018,10.7,49,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53694,POL022102,11.2,36,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53695,POL036984,11.8,51,0.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53696,POL006467,10.9,49,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53697,POL029065,10.4,35,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53698,POL022275,10.2,57,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53699,POL049450,0.6,49,0.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53700,POL036529,2.8,40,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53701,POL042664,10.6,47,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53702,POL006057,10.3,57,0.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53703,POL019929,12.0,53,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53704,POL037843,12.0,40,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53705,POL004323,11.1,62,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53706,POL050644,12.4,41,3.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53707,POL056408,11.5,61,3.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53708,POL013304,10.1,49,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53709,POL022333,2.7,36,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53710,POL025886,7.0,40,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53711,POL038790,3.6,58,0.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53712,POL025538,8.3,43,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53713,POL005084,4.1,44,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53714,POL027003,3.1,37,2.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53715,POL030464,9.1,60,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53716,POL054428,2.0,36,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53717,POL011101,11.9,41,3.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53718,POL038967,0.9,43,0.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53719,POL024680,0.8,45,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53720,POL033513,11.6,61,0.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53721,POL034522,0.5,37,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53722,POL025002,4.7,36,3.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53723,POL048453,2.3,41,3.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53724,POL042369,10.7,55,0.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53725,POL018935,1.8,48,0.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53726,POL032579,10.1,43,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53727,POL030448,2.9,44,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53728,POL004452,11.1,45,3.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53729,POL022499,11.7,37,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53730,POL004270,11.3,64,0.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53731,POL006923,8.0,38,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53732,POL040962,0.5,40,0.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53733,POL050194,12.2,51,0.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53734,POL030340,0.1,45,2.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53735,POL023531,6.6,48,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53736,POL014788,10.7,63,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53737,POL035843,6.4,50,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53738,POL014806,10.6,41,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53739,POL048685,3.4,36,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53740,POL035420,3.3,44,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53741,POL021402,10.9,49,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53742,POL056707,11.8,49,3.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53743,POL020160,11.8,39,0.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53744,POL052095,10.1,39,3.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53745,POL006731,7.9,48,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53746,POL010260,2.4,41,2.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53747,POL023640,12.2,40,1.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53748,POL019618,4.7,36,0.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53749,POL008644,1.9,61,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53750,POL045338,11.7,47,0.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53751,POL027186,10.1,61,3.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53752,POL005918,9.9,47,6.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53753,POL034248,11.1,61,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53754,POL005456,1.2,43,0.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53755,POL029872,11.7,37,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53756,POL023165,6.2,38,2.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53757,POL034778,12.1,57,0.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53758,POL034223,10.7,62,0.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53759,POL048955,11.4,42,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53760,POL018798,12.4,49,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53761,POL009355,3.2,39,0.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53762,POL026894,11.1,48,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53763,POL024758,2.4,35,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53764,POL058345,3.7,44,4.0,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53765,POL035852,0.7,35,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53766,POL025092,3.1,49,0.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53767,POL016416,11.3,58,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53768,POL003944,3.4,44,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53769,POL007189,3.4,44,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53770,POL021217,10.0,48,1.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53771,POL053448,9.5,49,2.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53772,POL022500,4.2,40,2.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53773,POL029583,12.1,58,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53774,POL008749,3.3,40,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53775,POL019935,11.8,43,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53776,POL053023,2.7,40,1.8,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53777,POL026787,11.0,62,0.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53778,POL030645,9.1,49,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,1
53779,POL036163,11.0,51,2.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53780,POL044413,10.3,36,1.2,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53781,POL057453,7.7,39,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53782,POL009284,10.7,64,1.6,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
53783,POL058490,12.1,61,2.4,M6,Petrol,113Nm@4400rpm,C8,8794,B2,0
